20000	2.27942e-07	2.5396e-08	50
40000	3.50582e-07	3.98256e-08	50
60000	5.10644e-07	5.871e-08	50
80000	4.13288e-07	4.8251e-08	50
100000	4.80546e-07	5.69792e-08	50
120000	6.47728e-07	7.79902e-08	50
140000	5.39615e-07	6.56923e-08	50
160000	7.95631e-07	1.02842e-07	50
180000	7.87586e-07	9.83423e-08	50
200000	6.17664e-07	7.81436e-08	50
