20000	5.74014e-08	6.39324e-09	50
40000	4.70601e-08	5.31031e-09	50
60000	5.71401e-08	6.64183e-09	50
80000	6.33201e-08	7.38875e-09	50
100000	6.55001e-08	7.74141e-09	50
120000	1.04568e-05	1.77707e-06	50
140000	1.07597e-07	1.30705e-08	50
160000	1.2494e-07	1.53791e-08	50
180000	1.38541e-07	1.72995e-08	50
200000	1.15261e-07	1.45764e-08	50
