20000	2.201e-06	3.02706e-07	50
40000	7.23544e-07	6.81332e-08	50
60000	1.05803e-06	1.01094e-07	50
80000	1.21171e-06	1.18652e-07	50
100000	1.60041e-06	1.61995e-07	50
120000	1.5801e-06	1.60449e-07	50
140000	1.51074e-06	1.5666e-07	50
160000	1.6404e-06	1.73427e-07	50
180000	1.69117e-06	1.81715e-07	50
200000	1.86372e-06	2.0345e-07	50
