20000	7.21e-08	5.68036e-10	50
40000	9.472e-08	2.16967e-09	50
60000	1.106e-07	3.39826e-09	50
80000	1.1444e-07	4.18109e-09	50
100000	1.0452e-07	4.34721e-09	50
120000	9.894e-08	4.59561e-09	50
140000	1.1354e-07	5.94837e-09	50
160000	1.1642e-07	6.35527e-09	50
180000	1.097e-07	6.34905e-09	50
200000	1.2364e-07	7.5772e-09	50
